design_point,iteration,ScenarioId,IterationId,porthosAttackName,time,AirbaseId,porthosEntityId,athosEntityId,entityTypeName,EntityName,containedEntityName,killCriteria,KillCriteriaAchieved
2,10,61,30,Attack3,563565.0,PAED,48,260,FuelTruck,PAED FuelTruck7,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,49,261,FuelTruck,PAED FuelTruck8,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,50,262,FuelTruck,PAED FuelTruck9,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,51,263,FuelTruck,PAED FuelTruck10,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,52,264,FuelTruck,PAED FuelTruck11,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,53,265,FuelTruck,PAED FuelTruck12,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 4,1
2,10,61,30,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 24,1
2,10,61,30,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,PTO 4,1
2,10,61,30,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,PTO 24,1
2,10,61,30,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,PTO 4,1
2,10,61,30,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,PTO 24,1
2,10,61,30,Attack3,563565.0,PAED,683,642,Fighter,fighter-11,,k-kill,1
2,10,61,30,Attack3,563565.0,PAED,683,642,Fighter,fighter-11,,PTO 4,1
2,10,61,30,Attack3,563565.0,PAED,683,642,Fighter,fighter-11,,PTO 24,1
2,10,61,30,Attack3,,PAED,684,643,Fighter,fighter-12,,PTO 4,1
2,10,61,30,Attack3,,PAED,684,643,Fighter,fighter-12,,PTO 24,1
2,10,61,30,Attack3,563565.0,PGUA,34,646,FuelTruck,PGUA FuelTruck1,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,35,647,FuelTruck,PGUA FuelTruck2,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,36,648,FuelTruck,PGUA FuelTruck3,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,37,649,FuelTruck,PGUA FuelTruck4,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,39,651,FuelTruck,PGUA FuelTruck6,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,40,652,FuelTruck,PGUA FuelTruck7,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,41,653,FuelTruck,PGUA FuelTruck8,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,769,803,Bomber,bomber-7,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,769,803,Bomber,bomber-7,,PTO 4,1
2,10,61,30,Attack3,563565.0,PGUA,769,803,Bomber,bomber-7,,PTO 24,1
2,10,61,30,Attack3,,PGUA,775,808,Fighter,fighter-17,,PTO 4,1
2,10,61,30,Attack3,,PGUA,775,808,Fighter,fighter-17,,PTO 24,1
2,10,61,30,Attack3,563565.0,PGUA,776,809,Fighter,fighter-18,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,776,809,Fighter,fighter-18,,PTO 4,1
2,10,61,30,Attack3,563565.0,PGUA,776,809,Fighter,fighter-18,,PTO 24,1
2,10,61,30,Attack3,563565.0,PGUA,778,811,Fighter,fighter-20,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,778,811,Fighter,fighter-20,,PTO 4,1
2,10,61,30,Attack3,563565.0,PGUA,778,811,Fighter,fighter-20,,PTO 24,1
2,10,61,30,Attack3,563565.0,PGUA,780,813,Fighter,fighter-22,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,780,813,Fighter,fighter-22,,PTO 4,1
2,10,61,30,Attack3,563565.0,PGUA,780,813,Fighter,fighter-22,,PTO 24,1
2,10,61,30,Attack3,563565.0,PGUA,786,818,Tanker,tanker-12,,k-kill,1
2,10,61,30,Attack3,563565.0,PGUA,786,818,Tanker,tanker-12,,PTO 4,1
2,10,61,30,Attack3,563565.0,PGUA,786,818,Tanker,tanker-12,,PTO 24,1
4,3,9,4,Attack1,194315.0,PAED,20,258,AirDefense,PAED_THAAD_1_missile_launcher_1,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,21,259,AirDefense,PAED_THAAD_1_missile_launcher_2,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,22,260,AirDefense,PAED_THAAD_1_missile_launcher_3,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,23,261,AirDefense,PAED_THAAD_1_missile_launcher_4,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,24,262,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,25,263,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,26,264,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,27,265,AirDefense,PAED_THAAD_1_radar,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,28,266,AirDefense,PAED_Patriot_1_radar,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,29,267,AirDefense,PAED_THAAD_1_control_station,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,30,268,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,31,269,AirDefense,PAED_THAAD_1_power_truck,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,32,270,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,33,271,AirDefense,PAED_HEL_System_1_mount,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,42,272,FuelTruck,PAED FuelTruck1,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,43,273,FuelTruck,PAED FuelTruck2,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,44,274,FuelTruck,PAED FuelTruck3,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,45,275,FuelTruck,PAED FuelTruck4,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,132,284,PumpTruck,PAED_PumpTruck1,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,133,285,PumpTruck,PAED_PumpTruck2,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,134,286,PumpTruck,PAED_PumpTruck3,,k-kill,1
4,3,9,4,Attack1,194315.0,PAED,135,287,PumpTruck,PAED_PumpTruck4,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,6,660,AirDefense,THAAD_1_missile_launcher_1,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,9,661,AirDefense,THAAD_1_missile_launcher_4,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,13,665,AirDefense,THAAD_1_radar,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,15,667,AirDefense,THAAD_1_control_station,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,17,669,AirDefense,THAAD_1_power_truck,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,19,671,AirDefense,HEL_System_1_mount,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,767,827,Bomber,bomber-5,,k-kill,1
4,3,9,4,Attack1,194315.0,PGUA,767,827,Bomber,bomber-5,,PTO 4,1
4,3,9,4,Attack1,194315.0,PGUA,767,827,Bomber,bomber-5,,PTO 24,1
4,3,9,4,Attack1,,PGUA,774,831,Fighter,fighter-16,,PTO 24,1
4,3,11,5,Attack2,492480.0,PAED,687,643,Tanker,tanker-3,,k-kill,1
4,3,11,5,Attack2,492480.0,PAED,687,643,Tanker,tanker-3,,PTO 4,1
4,3,11,5,Attack2,492480.0,PAED,687,643,Tanker,tanker-3,,PTO 24,1
4,3,11,5,Attack2,492480.0,PGUA,10,645,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,11,646,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,12,647,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,14,648,AirDefense,Patriot_1_radar,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,16,649,AirDefense,Patriot_1_control_station,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,18,650,AirDefense,Patriot_1_power_truck,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,34,651,FuelTruck,PGUA FuelTruck1,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,35,652,FuelTruck,PGUA FuelTruck2,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,36,653,FuelTruck,PGUA FuelTruck3,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,37,654,FuelTruck,PGUA FuelTruck4,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,39,656,FuelTruck,PGUA FuelTruck6,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,40,657,FuelTruck,PGUA FuelTruck7,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,41,658,FuelTruck,PGUA FuelTruck8,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,128,659,PumpTruck,PGUA_PumpTruck1,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,130,661,PumpTruck,PGUA_PumpTruck3,,k-kill,1
4,3,11,5,Attack2,492480.0,PGUA,131,662,PumpTruck,PGUA_PumpTruck4,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,46,258,FuelTruck,PAED FuelTruck5,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,47,259,FuelTruck,PAED FuelTruck6,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,48,260,FuelTruck,PAED FuelTruck7,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,49,261,FuelTruck,PAED FuelTruck8,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,50,262,FuelTruck,PAED FuelTruck9,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,51,263,FuelTruck,PAED FuelTruck10,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,52,264,FuelTruck,PAED FuelTruck11,,k-kill,1
4,3,13,6,Attack3,563565.0,PAED,53,265,FuelTruck,PAED FuelTruck12,,k-kill,1
4,3,13,6,Attack3,563565.0,PGUA,776,784,Fighter,fighter-18,,k-kill,1
4,3,13,6,Attack3,563565.0,PGUA,776,784,Fighter,fighter-18,,PTO 4,1
4,3,13,6,Attack3,563565.0,PGUA,776,784,Fighter,fighter-18,,PTO 24,1
4,4,3,1,Attack1,194315.0,PAED,20,258,AirDefense,PAED_THAAD_1_missile_launcher_1,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,21,259,AirDefense,PAED_THAAD_1_missile_launcher_2,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,22,260,AirDefense,PAED_THAAD_1_missile_launcher_3,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,23,261,AirDefense,PAED_THAAD_1_missile_launcher_4,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,24,262,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,25,263,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,26,264,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,27,265,AirDefense,PAED_THAAD_1_radar,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,28,266,AirDefense,PAED_Patriot_1_radar,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,29,267,AirDefense,PAED_THAAD_1_control_station,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,30,268,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,31,269,AirDefense,PAED_THAAD_1_power_truck,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,32,270,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,33,271,AirDefense,PAED_HEL_System_1_mount,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,42,272,FuelTruck,PAED FuelTruck1,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,43,273,FuelTruck,PAED FuelTruck2,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,44,274,FuelTruck,PAED FuelTruck3,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,45,275,FuelTruck,PAED FuelTruck4,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,46,276,FuelTruck,PAED FuelTruck5,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,47,277,FuelTruck,PAED FuelTruck6,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,48,278,FuelTruck,PAED FuelTruck7,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,49,279,FuelTruck,PAED FuelTruck8,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,50,280,FuelTruck,PAED FuelTruck9,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,51,281,FuelTruck,PAED FuelTruck10,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,52,282,FuelTruck,PAED FuelTruck11,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,53,283,FuelTruck,PAED FuelTruck12,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,132,284,PumpTruck,PAED_PumpTruck1,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,133,285,PumpTruck,PAED_PumpTruck2,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,134,286,PumpTruck,PAED_PumpTruck3,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,135,287,PumpTruck,PAED_PumpTruck4,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,673,662,Fighter,fighter-1,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,673,662,Fighter,fighter-1,,PTO 4,1
4,4,3,1,Attack1,194315.0,PAED,673,662,Fighter,fighter-1,,PTO 24,1
4,4,3,1,Attack1,194315.0,PAED,674,663,Fighter,fighter-2,,k-kill,1
4,4,3,1,Attack1,194315.0,PAED,674,663,Fighter,fighter-2,,PTO 4,1
4,4,3,1,Attack1,194315.0,PAED,674,663,Fighter,fighter-2,,PTO 24,1
4,4,3,1,Attack1,194315.0,PGUA,35,695,FuelTruck,PGUA FuelTruck2,,k-kill,1
4,4,3,1,Attack1,194315.0,PGUA,37,697,FuelTruck,PGUA FuelTruck4,,k-kill,1
4,4,3,1,Attack1,194315.0,PGUA,39,699,FuelTruck,PGUA FuelTruck6,,k-kill,1
4,4,5,2,Attack2,492480.0,PAED,670,629,Bomber,bomber-2,,k-kill,1
4,4,5,2,Attack2,492480.0,PAED,670,629,Bomber,bomber-2,,PTO 4,1
4,4,5,2,Attack2,492480.0,PAED,670,629,Bomber,bomber-2,,PTO 24,1
4,4,5,2,Attack2,492480.0,PGUA,6,641,AirDefense,THAAD_1_missile_launcher_1,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,9,642,AirDefense,THAAD_1_missile_launcher_4,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,10,643,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,11,644,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,12,645,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,13,646,AirDefense,THAAD_1_radar,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,14,647,AirDefense,Patriot_1_radar,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,15,648,AirDefense,THAAD_1_control_station,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,16,649,AirDefense,Patriot_1_control_station,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,17,650,AirDefense,THAAD_1_power_truck,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,18,651,AirDefense,Patriot_1_power_truck,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,19,652,AirDefense,HEL_System_1_mount,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,128,658,PumpTruck,PGUA_PumpTruck1,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,130,660,PumpTruck,PGUA_PumpTruck3,,k-kill,1
4,4,5,2,Attack2,492480.0,PGUA,131,661,PumpTruck,PGUA_PumpTruck4,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,677,630,Fighter,fighter-5,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,677,630,Fighter,fighter-5,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,677,630,Fighter,fighter-5,,PTO 24,1
4,4,7,3,Attack3,563565.0,PAED,678,631,Fighter,fighter-6,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,678,631,Fighter,fighter-6,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,678,631,Fighter,fighter-6,,PTO 24,1
4,4,7,3,Attack3,563565.0,PAED,679,632,Fighter,fighter-7,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,679,632,Fighter,fighter-7,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,679,632,Fighter,fighter-7,,PTO 24,1
4,4,7,3,Attack3,563565.0,PAED,680,633,Fighter,fighter-8,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,680,633,Fighter,fighter-8,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,680,633,Fighter,fighter-8,,PTO 24,1
4,4,7,3,Attack3,563565.0,PAED,681,634,Fighter,fighter-9,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,681,634,Fighter,fighter-9,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,681,634,Fighter,fighter-9,,PTO 24,1
4,4,7,3,Attack3,563565.0,PAED,686,636,Tanker,tanker-2,,k-kill,1
4,4,7,3,Attack3,563565.0,PAED,686,636,Tanker,tanker-2,,PTO 4,1
4,4,7,3,Attack3,563565.0,PAED,686,636,Tanker,tanker-2,,PTO 24,1
4,4,7,3,Attack3,563565.0,PGUA,40,641,FuelTruck,PGUA FuelTruck7,,k-kill,1
4,4,7,3,Attack3,563565.0,PGUA,41,642,FuelTruck,PGUA FuelTruck8,,k-kill,1
4,4,7,3,Attack3,563565.0,PGUA,129,643,PumpTruck,PGUA_PumpTruck2,,k-kill,1
1,9,33,16,Attack1,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,9,33,16,Attack1,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,9,33,16,Attack1,194315.0,PAED,24,258,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,25,259,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,26,260,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,28,261,AirDefense,PAED_Patriot_1_radar,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,30,262,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,32,263,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,684,651,Fighter,fighter-12,,k-kill,1
1,9,33,16,Attack1,194315.0,PAED,684,651,Fighter,fighter-12,,PTO 4,1
1,9,33,16,Attack1,194315.0,PAED,684,651,Fighter,fighter-12,,PTO 24,1
1,9,33,16,Attack1,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,9,33,16,Attack1,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,9,33,16,Attack1,194315.0,PGUA,10,652,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,11,653,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,12,654,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,14,655,AirDefense,Patriot_1_radar,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,16,656,AirDefense,Patriot_1_control_station,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,18,657,AirDefense,Patriot_1_power_truck,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,779,813,Fighter,fighter-21,,k-kill,1
1,9,33,16,Attack1,194315.0,PGUA,779,813,Fighter,fighter-21,,PTO 4,1
1,9,33,16,Attack1,194315.0,PGUA,779,813,Fighter,fighter-21,,PTO 24,1
1,9,35,17,Attack2,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,9,35,17,Attack2,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,9,35,17,Attack2,492480.0,PAED,42,258,FuelTruck,PAED FuelTruck1,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,43,259,FuelTruck,PAED FuelTruck2,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,44,260,FuelTruck,PAED FuelTruck3,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,45,261,FuelTruck,PAED FuelTruck4,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,132,270,PumpTruck,PAED_PumpTruck1,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,133,271,PumpTruck,PAED_PumpTruck2,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,134,272,PumpTruck,PAED_PumpTruck3,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,135,273,PumpTruck,PAED_PumpTruck4,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,673,648,Fighter,fighter-1,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,673,648,Fighter,fighter-1,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,673,648,Fighter,fighter-1,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,674,649,Fighter,fighter-2,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,674,649,Fighter,fighter-2,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,674,649,Fighter,fighter-2,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,675,650,Fighter,fighter-3,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,675,650,Fighter,fighter-3,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,675,650,Fighter,fighter-3,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,676,651,Fighter,fighter-4,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,676,651,Fighter,fighter-4,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,676,651,Fighter,fighter-4,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,677,652,Fighter,fighter-5,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,677,652,Fighter,fighter-5,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,677,652,Fighter,fighter-5,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,679,653,Fighter,fighter-7,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,679,653,Fighter,fighter-7,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,679,653,Fighter,fighter-7,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,680,654,Fighter,fighter-8,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,680,654,Fighter,fighter-8,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,680,654,Fighter,fighter-8,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,681,655,Fighter,fighter-9,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,681,655,Fighter,fighter-9,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,681,655,Fighter,fighter-9,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,682,656,Fighter,fighter-10,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,682,656,Fighter,fighter-10,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,682,656,Fighter,fighter-10,,PTO 24,1
1,9,35,17,Attack2,492480.0,PAED,683,657,Fighter,fighter-11,,k-kill,1
1,9,35,17,Attack2,492480.0,PAED,683,657,Fighter,fighter-11,,PTO 4,1
1,9,35,17,Attack2,492480.0,PAED,683,657,Fighter,fighter-11,,PTO 24,1
1,9,35,17,Attack2,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,9,35,17,Attack2,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,9,35,17,Attack2,492480.0,PGUA,768,814,Bomber,bomber-6,,k-kill,1
1,9,35,17,Attack2,492480.0,PGUA,768,814,Bomber,bomber-6,,PTO 4,1
1,9,35,17,Attack2,492480.0,PGUA,768,814,Bomber,bomber-6,,PTO 24,1
1,9,35,17,Attack2,492480.0,PGUA,769,815,Bomber,bomber-7,,k-kill,1
1,9,35,17,Attack2,492480.0,PGUA,769,815,Bomber,bomber-7,,PTO 4,1
1,9,35,17,Attack2,492480.0,PGUA,769,815,Bomber,bomber-7,,PTO 24,1
1,9,35,17,Attack2,492480.0,PGUA,786,817,Tanker,tanker-12,,k-kill,1
1,9,35,17,Attack2,492480.0,PGUA,786,817,Tanker,tanker-12,,PTO 4,1
1,9,35,17,Attack2,492480.0,PGUA,786,817,Tanker,tanker-12,,PTO 24,1
1,9,37,18,Attack3,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,9,37,18,Attack3,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,9,37,18,Attack3,563565.0,PAED,670,637,Bomber,bomber-2,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,670,637,Bomber,bomber-2,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,670,637,Bomber,bomber-2,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,685,640,Tanker,tanker-1,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,685,640,Tanker,tanker-1,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,685,640,Tanker,tanker-1,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,686,641,Tanker,tanker-2,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,686,641,Tanker,tanker-2,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,686,641,Tanker,tanker-2,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,687,642,Tanker,tanker-3,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,687,642,Tanker,tanker-3,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,687,642,Tanker,tanker-3,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,688,643,Tanker,tanker-4,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,688,643,Tanker,tanker-4,,PTO 4,1
1,9,37,18,Attack3,563565.0,PAED,688,643,Tanker,tanker-4,,PTO 24,1
1,9,37,18,Attack3,563565.0,PAED,689,644,Tanker,tanker-5,,k-kill,1
1,9,37,18,Attack3,563565.0,PAED,689,644,Tanker,tanker-5,,PTO 4,1
